ppn;identifier
296296864;ul-oai-openaccess.leidenuniv.nl-1887_4393
338109633;tud-oai-tudelft.nl-uuid-61a25a99-06da-4731-9fbb-6479c6865288
28547197X;wur-oai-library.wur.nl-wurpubs_339789
357383443;uu-oai-dspace.library.uu.nl-1874_275256
413536084;rug-oai-pure.rug.nl-publications_146455a5-ab05-41bf-83c0-dd9703baf224
331572699;tud-oai-tudelft.nl-uuid-c4305ef4-8ce3-463a-a1e9-d1894ecffe67
244735115;wur-oai-library.wur.nl-wurpubs_320359
262487705;uu-oai-dspace.library.uu.nl-1874_248
297908626;eur-oai-repub.eur.nl-8121
29099697X;eur-oai-repub.eur.nl-7332
401477630;rug-oai-pure.rug.nl-publications_ebcc636e-c449-4deb-9920-c6e5b17b5295
242067069;rug-oai-pure.rug.nl-publications_4d2df943-28d7-46e3-a849-5316711e1bef
239340949;tud-oai-tudelft.nl-uuid-58e73297-8d2a-433f-89e9-b37e14a5da30
297824287;tud-oai-tudelft.nl-uuid-843020de-2248-468a-bf19-15b4447b5bce
408193271;rug-oai-pure.rug.nl-publications_7ed7e538-bf47-468c-9356-866126b66911
229899188;wur-oai-library.wur.nl-wurpubs_122221
242046983;uu-oai-dspace.library.uu.nl-1874_514
269056203;rug-oai-pure.rug.nl-publications_e8b59219-2e56-42a2-89ba-38ab1941d80f
418984328;rug-oai-pure.rug.nl-publications_da287015-d048-44d7-be5d-be0a8c814a09
297084755;rug-oai-pure.rug.nl-publications_8015cded-0688-4ca9-a0a6-40617dfd37c2
242611257;rug-oai-pure.rug.nl-publications_1b664673-ada9-49b6-9225-2931677a0c43
216573009;eur-oai-repub.eur.nl-23394
267540426;wur-oai-library.wur.nl-wurpubs_333054
331112183;rug-oai-pure.rug.nl-publications_7bac32f5-2b58-4ecc-8092-c7e100b1c409
254955134;uu-oai-dspace.library.uu.nl-1874_888
29252434X;eur-oai-repub.eur.nl-7662
230274587;tud-oai-tudelft.nl-uuid-351e3a55-5da0-4544-afe7-da7c3a99a20f
408054220;rug-oai-pure.rug.nl-publications_e3d492d7-0058-44ad-b9e1-af10803922b2
271454636;eur-oai-repub.eur.nl-11366
387214003;rug-oai-pure.rug.nl-publications_f3aa5380-8cff-42b8-8b2c-4b11405e8ee9
380674025;rug-oai-pure.rug.nl-publications_f885b3bf-5ef1-4f43-88db-91ad997441e8
273340441;tud-oai-tudelft.nl-uuid-feaa053c-1903-47ef-8564-38230a369c1d
413532550;rug-oai-pure.rug.nl-publications_e5b99e88-eadd-49c4-b220-9105e604a59e
267575645;rug-oai-pure.rug.nl-publications_9bb4c2d4-adf8-4d82-8604-6948ad9ee36a
317027727;eur-oai-repub.eur.nl-18596
21750907X;wur-oai-library.wur.nl-wurpubs_122337
272565687;eur-oai-repub.eur.nl-1899
227727819;uu-oai-dspace.library.uu.nl-1874_861
297302744;ul-oai-openaccess.leidenuniv.nl-1887_4578
28895517X;rug-oai-pure.rug.nl-publications_2b9b46f9-ff3c-41a1-b906-b12845625b1a
238855546;rug-oai-pure.rug.nl-publications_a19d26c2-a50a-4994-8cfd-4336373483f3
369577833;eur-oai-repub.eur.nl-50174
374712719;tud-oai-tudelft.nl-uuid-d594e36a-560b-4559-bc5b-85dc3b83be02
402378938;rug-oai-pure.rug.nl-publications_3916a14e-a761-47c0-a89a-d26c8a9fbf38
297760327;ul-oai-openaccess.leidenuniv.nl-1887_4988
294517022;wur-oai-library.wur.nl-wurpubs_345987
418019843;rug-oai-pure.rug.nl-publications_66d68b76-1634-4065-b08b-3b13ac6997c2
418993289;rug-oai-pure.rug.nl-publications_4b7fd6a0-8f4b-4890-81a9-22ef7476bef5
386022550;rug-oai-pure.rug.nl-publications_d5d5d878-6e22-4fbf-905c-940170646414
298710935;ul-oai-openaccess.leidenuniv.nl-1887_9452
371713676;rug-oai-pure.rug.nl-publications_564b6ccb-d0a1-459e-9a42-efa78698fac8
237895528;tud-oai-tudelft.nl-uuid-1d64cec8-d06b-4cfb-8ade-e441f63039b4
35659887X;rug-oai-pure.rug.nl-publications_fe972b08-ad30-4dcf-93ad-98279406d1e7
302543538;eur-oai-repub.eur.nl-10157
297224913;rug-oai-pure.rug.nl-publications_3042db5d-83d6-49d7-b009-494874eeb218
375812997;rug-oai-pure.rug.nl-publications_53b956d1-c224-4c20-837d-56fd5dd62312
326680500;rug-oai-pure.rug.nl-publications_b2c05e41-7a3e-4da0-9c08-0a641423a355
217276741;rug-oai-pure.rug.nl-publications_aa303f6f-2e86-48db-be48-2fb6cf34e8e0
266952860;rug-oai-pure.rug.nl-publications_a0a443b5-3586-4ebd-9682-2a05ed27d37f
395484804;rug-oai-pure.rug.nl-publications_54e482a6-31c2-445c-a06b-4ffb51d06c0e
273314475;uu-oai-dspace.library.uu.nl-1874_1741
392175134;rug-oai-pure.rug.nl-publications_5744f7a0-271d-4355-81fd-cd761d05486b
288126475;ul-oai-openaccess.leidenuniv.nl-1887_3393
292343469;ul-oai-openaccess.leidenuniv.nl-1887_4320
252328051;eur-oai-repub.eur.nl-30841
392659794;rug-oai-pure.rug.nl-publications_4a1076bb-16e3-457a-9de5-d7db79764b2b
212635867;rug-oai-pure.rug.nl-publications_205ed2d4-42a5-42cf-9ff7-f98655d5109f
382690079;rug-oai-pure.rug.nl-publications_fe53938a-d9a5-46b2-b32a-ab696da05213
400381966;rug-oai-pure.rug.nl-publications_aa918d1b-27eb-484a-aae5-4058028a2bdf
419743332;rug-oai-pure.rug.nl-publications_2e7c67fa-51a6-40b5-8a58-8a42909e626f
400914611;rug-oai-pure.rug.nl-publications_1c5923a7-6c86-42e1-82b1-08dd9183582a
297212354;tud-oai-tudelft.nl-uuid-31b0eae6-c411-4bbd-a631-153498889671
38724347X;rug-oai-pure.rug.nl-publications_679f7b9c-f07f-4bf4-9939-cbc958f5d885
413534014;rug-oai-pure.rug.nl-publications_9f963f59-b549-4b78-87ec-47fc28158fa9
416457460;rug-oai-pure.rug.nl-publications_6ae2d68e-67d7-4964-b721-60efbc11383b
392541076;rug-oai-pure.rug.nl-publications_0691fc0c-2cc6-4ed3-ad55-13ff57d3aeee
241627265;rug-oai-pure.rug.nl-publications_ed227f8a-d81d-4ed7-8b64-9739d0843cdb
294882480;ul-oai-openaccess.leidenuniv.nl-1887_4407
20818855X;rug-oai-pure.rug.nl-publications_4a8d550f-08eb-4e9c-b46e-3f4a75d3a3ef
400615002;rug-oai-pure.rug.nl-publications_8c5fb9e2-5808-4f4f-a687-2a110fd51326
407631267;rug-oai-pure.rug.nl-publications_7e7e2fa2-345e-436f-a630-53b32d4a7c18
269455035;rug-oai-pure.rug.nl-publications_d5023660-598f-4d19-8232-17b4b305b220
288391365;uu-oai-dspace.library.uu.nl-1874_8096
241474906;uu-oai-dspace.library.uu.nl-1874_763
316178608;rug-oai-pure.rug.nl-publications_5b121654-5522-4ad3-be3b-994f3dfeee29
263277011;eur-oai-repub.eur.nl-51689
335924840;eur-oai-repub.eur.nl-26116
275144283;eur-oai-repub.eur.nl-6774
252131924;tud-oai-tudelft.nl-uuid-2cd0e9c6-d26e-4391-9405-04b85326214a
216533597;eur-oai-repub.eur.nl-861
410529079;rug-oai-pure.rug.nl-publications_c92ec1e9-f82f-46a5-bc96-7da1570e64c6
279160941;wur-oai-library.wur.nl-wurpubs_343561
241334063;tud-oai-tudelft.nl-uuid-6163457a-697f-4d42-be87-9519a6427827
242630693;tud-oai-tudelft.nl-uuid-2e3e153d-e902-4f5f-96aa-f6db2b890188
320728099;wur-oai-library.wur.nl-wurpubs_380228
408312033;rug-oai-pure.rug.nl-publications_8fdf59a2-2743-4352-8623-a4dd65c4427f
239019059;wur-oai-library.wur.nl-wurpubs_123065
341098353;eur-oai-repub.eur.nl-32159
271545747;ul-oai-openaccess.leidenuniv.nl-1887_582
275845486;rug-oai-pure.rug.nl-publications_b9f29cc5-0a6d-4c8c-a111-180b0fe571a8
262669463;tud-oai-tudelft.nl-uuid-e71aec97-8d67-4358-ae1f-4dd74eb29ea3
338314008;tud-oai-tudelft.nl-uuid-ff8f30e1-1426-4df8-8665-2c48470e8634
271362626;uu-oai-dspace.library.uu.nl-1874_1162
264424778;eur-oai-repub.eur.nl-30831
336356528;tud-oai-tudelft.nl-uuid-dada88aa-cf02-4ee9-9518-a8b9bdf1a654
288127501;ul-oai-openaccess.leidenuniv.nl-1887_3750
418996709;rug-oai-pure.rug.nl-publications_f8fd54e4-fbad-42c5-bbe2-96eae9ceca5f
212986759;uu-oai-dspace.library.uu.nl-1874_375
271387963;uu-oai-dspace.library.uu.nl-1874_1710
234751320;tud-oai-tudelft.nl-uuid-dea78484-b8c2-40d0-9677-6a508878e3d9
370830873;rug-oai-pure.rug.nl-publications_7aa2c980-4a56-4fcb-a32a-53c0b4da8019
239223586;wur-oai-library.wur.nl-wurpubs_319859
252268342;wur-oai-library.wur.nl-wurpubs_324856
212980599;uu-oai-dspace.library.uu.nl-1874_651
241441870;uu-oai-dspace.library.uu.nl-1874_470
297490338;wur-oai-library.wur.nl-wurpubs_348780
242611192;rug-oai-pure.rug.nl-publications_d9e52163-0c1f-4f11-a6d1-131b343c2d78
255298676;tud-oai-tudelft.nl-uuid-e52d4000-a274-4e61-91ba-4a396664108f
291379532;ul-oai-openaccess.leidenuniv.nl-1887_3481
217842623;wur-oai-library.wur.nl-wurpubs_122339
254898033;wur-oai-library.wur.nl-wurpubs_324936
380610647;rug-oai-pure.rug.nl-publications_5286e9f2-6a9c-4431-9504-30e92169ce78
355137763;rug-oai-pure.rug.nl-publications_51a33d13-ed26-47b0-9f48-6e1017cc8529
420702164;rug-oai-pure.rug.nl-publications_0318637d-5673-4eaf-9683-d673cf54fcb0
273779680;ul-oai-openaccess.leidenuniv.nl-1887_622
268793662;wur-oai-library.wur.nl-wurpubs_335226
375797955;rug-oai-pure.rug.nl-publications_3ec71eaa-00f6-4e4c-8a1d-d02bc1324539
413547418;rug-oai-pure.rug.nl-publications_4aa234f5-5044-4a43-99ae-c063cc377aba
418021465;rug-oai-pure.rug.nl-publications_a1941ce6-7a73-4b06-b067-4f7589056ba9
306267896;ul-oai-openaccess.leidenuniv.nl-1887_12602
333579984;rug-oai-pure.rug.nl-publications_0c1c4fd4-26e0-4834-9ab6-634bc54ee676
408823380;rug-oai-pure.rug.nl-publications_30bb66db-d2db-4bb3-beda-06dc8a11ed9e
240151607;rug-oai-pure.rug.nl-publications_f6bccc0c-acc8-4dfe-ab21-eba3f3602bdf
412646730;ul-oai-openaccess.leidenuniv.nl-1887_54997
413534618;rug-oai-pure.rug.nl-publications_c9be5885-47c6-4b03-a08a-776bde99ef8d
314247084;rug-oai-pure.rug.nl-publications_2b57c6a8-4735-492b-806a-4494b1383ac8
375409335;rug-oai-pure.rug.nl-publications_0e8c5ecc-b9d3-4620-968e-866ef5e64e4e
242629385;tud-oai-tudelft.nl-uuid-c61244bf-6531-401a-b0ea-dbb598fc7d77
339686839;ul-oai-openaccess.leidenuniv.nl-1887_18483
269420088;rug-oai-pure.rug.nl-publications_f47bd074-2c0d-4521-a92b-4e89af5c1840
383422930;rug-oai-pure.rug.nl-publications_8ca2add1-c497-4875-b9c8-7d69529770e1
240710738;wur-oai-library.wur.nl-wurpubs_123101
311465080;tud-oai-tudelft.nl-uuid-46d5d1c6-e122-4dad-91a3-91ce7a779720
238172740;wur-oai-library.wur.nl-wurpubs_123809
271549122;ul-oai-openaccess.leidenuniv.nl-1887_585
229411223;rug-oai-pure.rug.nl-publications_d9bf9079-8394-404c-a5fa-7eaa30ea4074
418905037;rug-oai-pure.rug.nl-publications_d20b82f8-aace-4d45-91a4-f74b479450a7
237268604;tud-oai-tudelft.nl-uuid-54f54ce3-ff4c-4489-9864-82468203d246
244930317;tud-oai-tudelft.nl-uuid-1a1efc2d-a638-4787-b543-5bd643a39a4b
334071461;ul-oai-openaccess.leidenuniv.nl-1887_17658
217041272;rug-oai-pure.rug.nl-publications_b6e30d49-01fd-4307-b20b-3b68088cba4d
339641835;eur-oai-repub.eur.nl-32296
29756871X;ul-oai-openaccess.leidenuniv.nl-1887_4980
230283926;tud-oai-tudelft.nl-uuid-0d2fbd38-15b7-4cfa-af4a-ad267c0cc46b
297540068;eur-oai-repub.eur.nl-8037
315456167;rug-oai-pure.rug.nl-publications_f2f6f25a-7fe8-4c7e-8c79-d37cfe868e0b
279737335;tud-oai-tudelft.nl-uuid-0cd872f6-f5b6-4ac8-86da-74a15de487e2
252180496;eur-oai-repub.eur.nl-10473
29723367X;ul-oai-openaccess.leidenuniv.nl-1887_4567
410500933;rug-oai-pure.rug.nl-publications_dc252c5f-b09b-4e05-bd48-17076937cf52
260547077;tud-oai-tudelft.nl-uuid-9028f306-62e3-4fa1-aed1-17adb6fcdebb
227933222;rug-oai-pure.rug.nl-publications_fb105955-54f6-4640-8643-5431eae7918f
252654420;uu-oai-dspace.library.uu.nl-1874_889
240114779;eur-oai-repub.eur.nl-31957
236553275;rug-oai-pure.rug.nl-publications_5d089d55-6c74-4a00-8b7c-a06eeeade8d2
403917662;rug-oai-pure.rug.nl-publications_6172ec0b-be62-4019-a802-9849e4f314d5
240363698;eur-oai-repub.eur.nl-31302
403903394;eur-oai-repub.eur.nl-79705
243901321;tud-oai-tudelft.nl-uuid-c406a7ca-e15a-4b62-b5c7-bc64a05fcac6
271343346;uu-oai-dspace.library.uu.nl-1874_8537
284864846;eur-oai-repub.eur.nl-7304
341002437;rug-oai-pure.rug.nl-publications_021d61b8-24c8-45a0-afe7-db461ef972f1
330517074;uu-oai-dspace.library.uu.nl-1874_190313
243901224;tud-oai-tudelft.nl-uuid-c004a237-4b66-491b-ae5a-b6ce868700dd
413147991;rug-oai-pure.rug.nl-publications_6a01a3f9-38f2-43a6-86b4-2cdee2df2a7f
241037972;uu-oai-dspace.library.uu.nl-1874_758
23922633X;uu-oai-dspace.library.uu.nl-1874_422
420687408;rug-oai-pure.rug.nl-publications_fa9ab83a-e47d-46b3-adfd-f484b759b7e0
376029714;rug-oai-pure.rug.nl-publications_6872313c-7198-42c2-9fe2-2ed3e7907447
268886784;wur-oai-library.wur.nl-wurpubs_333326
336279272;tud-oai-tudelft.nl-uuid-87d8b0ce-ae5f-4788-9b4c-1b162e1f1057
402413482;rug-oai-pure.rug.nl-publications_57c6a52c-5e09-4d2f-b46d-1d91706a8ba3
327123303;ul-oai-openaccess.leidenuniv.nl-1887_15582
377040789;ul-oai-openaccess.leidenuniv.nl-1887_15582
394727312;ul-oai-openaccess.leidenuniv.nl-1887_15582
217604595;rug-oai-pure.rug.nl-publications_cd54997b-6f0f-446c-9e07-8dcaada3a6ac
23479674X;rug-oai-pure.rug.nl-publications_40688bb5-c1e1-440a-b5e1-7786fedb2852
291338100;ul-oai-openaccess.leidenuniv.nl-1887_4295
226627608;uu-oai-dspace.library.uu.nl-1874_202
293113335;wur-oai-library.wur.nl-wurpubs_350013
40879268X;rug-oai-pure.rug.nl-publications_f1194454-4664-4041-8948-0f3adc978846
271339233;uu-oai-dspace.library.uu.nl-1874_788
303213604;rug-oai-pure.rug.nl-publications_62031c2c-8e36-408e-a760-7247be27f7cf
25218453X;eur-oai-repub.eur.nl-1168
27088260X;wur-oai-library.wur.nl-wurpubs_344244
291927629;wur-oai-library.wur.nl-wurpubs_343154
240203429;rug-oai-pure.rug.nl-publications_3f3e698e-b99f-41a9-9bef-c23dbac04e1b
23520854X;wur-oai-library.wur.nl-wurpubs_120403
239012488;eur-oai-repub.eur.nl-31937
264787439;rug-oai-pure.rug.nl-publications_c79a0110-ea46-4202-a38c-df5f76985b87
41798734X;rug-oai-pure.rug.nl-publications_125d9f82-27a5-48d0-bd35-3927b4f55c5d
418905800;rug-oai-pure.rug.nl-publications_56491fb0-7d45-452a-ba0a-cd4c60253099
407629092;rug-oai-pure.rug.nl-publications_c6a7e757-c889-4542-ae9a-edcf719f7e1a
283576405;eur-oai-repub.eur.nl-6903
258643854;rug-oai-pure.rug.nl-publications_e8592d48-d2b3-4224-a165-62d9ea313801
21372166X;tud-oai-tudelft.nl-uuid-4460109f-9d0e-4953-9434-8105f50af980
41975279X;rug-oai-pure.rug.nl-publications_b17f3f40-c18f-46db-8643-e89146dff68f
217572839;tud-oai-tudelft.nl-uuid-3b680a26-e428-467c-820a-baac3f330845
294507531;eur-oai-repub.eur.nl-7733
256547009;tud-oai-tudelft.nl-uuid-c369e63d-33e4-4498-8108-87d44f0630a4
386098530;rug-oai-pure.rug.nl-publications_2a5071e4-b52b-4d13-bbcc-2c1e7262cfb9
294537848;eur-oai-repub.eur.nl-7810
300606761;tud-oai-tudelft.nl-uuid-c65d931e-6009-4527-be21-351a74f01904
305066420;eur-oai-repub.eur.nl-10699
229841597;tud-oai-tudelft.nl-uuid-4798a52e-d9d0-4feb-bae4-ab651650d4a0
401025667;rug-oai-pure.rug.nl-publications_c34ca551-48d4-4ff1-a9d0-be30c4bea059
381197220;rug-oai-pure.rug.nl-publications_2160a1d4-1265-4913-ae6b-f56ed3121950
413547787;rug-oai-pure.rug.nl-publications_f4de6a2e-1550-4bae-890a-51b2ae299a6c
38099710X;ul-oai-openaccess.leidenuniv.nl-1887_12554
377043648;ul-oai-openaccess.leidenuniv.nl-1887_12554
270131485;rug-oai-pure.rug.nl-publications_9e6491b5-2fb6-42ac-af70-ad19afb86464
238493121;rug-oai-pure.rug.nl-publications_b1c67750-2263-43bd-aaa1-92c3d9192aa4
240695828;tud-oai-tudelft.nl-uuid-8a27fab2-e330-487e-bad5-57818e5d169e
418035709;rug-oai-pure.rug.nl-publications_68040913-0805-4142-83a0-0f9a128a59c0
231992025;uu-oai-dspace.library.uu.nl-1874_750
227229886;tud-oai-tudelft.nl-uuid-a5881212-c832-4527-9026-088070bb5baa
212342517;wur-oai-library.wur.nl-wurpubs_106643
326174109;ul-oai-openaccess.leidenuniv.nl-1887_15221
23901815X;wur-oai-library.wur.nl-wurpubs_317197
252385136;rug-oai-pure.rug.nl-publications_d9c9cb9c-d502-45ba-a5b9-6d778fde0816
271339497;uu-oai-dspace.library.uu.nl-1874_786
217576753;tud-oai-tudelft.nl-uuid-88d57ad1-8a28-4bb9-9a0b-a92acb44ebf6
27442908X;rug-oai-pure.rug.nl-publications_83858ff3-9244-45a3-aa02-b8b3ca306ccf
304753181;ul-oai-openaccess.leidenuniv.nl-1887_12413
418986894;rug-oai-pure.rug.nl-publications_5204e191-1a54-4300-8f70-225ac3f24e29
222384433;uu-oai-dspace.library.uu.nl-1874_656
245893520;wur-oai-library.wur.nl-wurpubs_320984
241584752;tud-oai-tudelft.nl-uuid-2db9a357-bf16-491b-bdb3-58a72d06123b
317907026;tud-oai-tudelft.nl-uuid-21348ba3-bce9-4b01-98fd-f1a32fafaaa9
412702274;tud-oai-tudelft.nl-uuid-b60cb231-222d-434d-b987-cf36605bc719
392709392;rug-oai-pure.rug.nl-publications_9dfc1730-e1aa-4805-b2e6-4182524ffa3f
29251042X;eur-oai-repub.eur.nl-7634
236444506;tud-oai-tudelft.nl-uuid-fdcd940f-2380-4858-be19-8c9c6cb1815f
386100357;rug-oai-pure.rug.nl-publications_986ee1a6-191a-49c5-a3d8-64fd7d7e1db6
256290431;tud-oai-tudelft.nl-uuid-ec290f3e-5d94-447d-98ac-eb8659a12b20
261599631;wur-oai-library.wur.nl-wurpubs_336445
279575548;uu-oai-dspace.library.uu.nl-1874_8536
229523536;tud-oai-tudelft.nl-uuid-c3c59000-c377-432d-889e-6db4a6c12fc5
416440703;rug-oai-pure.rug.nl-publications_1a7a3d21-9001-4de3-8d84-788abdda98e7
275401421;wur-oai-library.wur.nl-wurpubs_343005
304590835;rug-oai-pure.rug.nl-publications_2875b268-5213-41f1-af2d-92183bf66fb6
25204245X;rug-oai-pure.rug.nl-publications_0c5a91ba-a691-46a8-a60c-dacb202e4508
212821385;rug-oai-pure.rug.nl-publications_a2ebbb44-793e-4500-9e17-f9685e4e8f77
413927148;tud-oai-tudelft.nl-uuid-e65d52ab-f2b6-4b64-b9e0-f352eff070b4
398060835;rug-oai-pure.rug.nl-publications_eea9c73a-bfd9-4e08-8a63-dd976c6365e6
242673287;rug-oai-pure.rug.nl-publications_1c554eaa-c4ce-4a6a-95af-a522b8d254a6
401490173;rug-oai-pure.rug.nl-publications_0cb829fd-434a-4ffb-b5ae-35a92e9ef974
420686843;rug-oai-pure.rug.nl-publications_bf2c3f64-ad79-4e8b-9ef7-a4cc68056ed6
230347339;wur-oai-library.wur.nl-wurpubs_110934
238009130;eur-oai-repub.eur.nl-31903
411103946;rug-oai-pure.rug.nl-publications_205f9565-9542-48ed-b27d-1eede32df102
370435710;tud-oai-tudelft.nl-uuid-4da99646-37d7-49e5-9d3b-51de81ba29dd
289023335;eur-oai-repub.eur.nl-7159
279909950;ul-oai-openaccess.leidenuniv.nl-1887_2460
408949414;rug-oai-pure.rug.nl-publications_4846badf-e8c2-4bdd-9049-37f0a2737b05
256344124;eur-oai-repub.eur.nl-51252
276841735;tud-oai-tudelft.nl-uuid-0fa61991-0b71-432f-962a-0bec67e7f3da
26712628X;tud-oai-tudelft.nl-uuid-136658e4-668e-4794-8713-07eed145578d
408043199;rug-oai-pure.rug.nl-publications_48502b0b-561c-416e-8275-c015437e3108
246020547;eur-oai-repub.eur.nl-51364
271290781;uu-oai-dspace.library.uu.nl-1874_715
304188514;rug-oai-pure.rug.nl-publications_3c84341c-1897-4ffb-a6a8-23609413a000
391571443;rug-oai-pure.rug.nl-publications_7a7688e6-ca3a-4a06-991e-57e1d34a64b4
